id,title,rating_number,rating_text,reviews_count,avg_check,type,cuisines,tags
43559,Jeremy’s,7.2,Хорошо,9,1600,Бар,"европейская,пицца,американская","здесь танцуют,караоке,живая музыка,шоу-программа,dj"
31019,Brix,7.4,Хорошо,4,2000,Винотека,европейская,"бизнес-ланч,доставка"
31418,Jamie's Italian,7.5,Хорошо,6,2000,Ресторан,"итальянская,пицца","детское меню,кулинарные мастер-классы,парковка"
38111,Archie,6.6,Неплохо,6,2000,Ресторан,"европейская,авторская",завтрак
43562,Table One,7.1,Хорошо,3,2000,Кафе,европейская,"бизнес-ланч,dj,завтрак"
46539,Philosophia Life,7.2,Хорошо,2,1700,Ресторан,европейская,"за городом,живая музыка,настольные игры,завтрак,доставка"
31561,Чайхона For You,6.3,Неплохо,3,2000,Ресторан,"европейская,узбекская,восточная","детская комната,бизнес-ланч,спортивные трансляции,завтрак,доставка"
31007,Villa Pasta,5.8,Нормально,9,1700,Ресторан,"итальянская,пицца,стейки","детское меню,детская комната,живая музыка,шоу-программа,спортивные трансляции"
37667,Marrakesh,6.3,Неплохо,4,2000,Ресторан,европейская,"кальян,настольные игры,доставка"
39139,Cevicheria,6.2,Неплохо,2,1800,,рыба и морепродукты,dj
30658,Torro Grill,6.4,Неплохо,3,2000,Ресторан,"европейская,стейки,американская","бизнес-ланч,завтрак,доставка,парковка"
30817,Булка,6.3,Неплохо,6,1800,Кафе,"европейская,сладости","детское меню,живая музыка,бизнес-ланч,завтрак,доставка"
33435,Островок,7.2,Хорошо,3,2000,Кафе,"европейская,итальянская",ресторан у воды
46461,Gloria Pizza,6.2,Неплохо,2,1600,Ресторан,"итальянская,европейская,пицца",парковка
34653,Водопад,6.3,Неплохо,2,2000,Ресторан,"европейская,восточная,суши,стейки,итальянская,японская","детская комната,живая музыка,бизнес-ланч,кальян,спортивные трансляции"
31612,Риальто,6.7,Неплохо,2,2000,Ресторан,"итальянская,пицца","детское меню,детская комната,настольные игры"
40889,Мясной бар №7,6.6,Неплохо,4,1800,Ресторан,"смешанная,коктейли,стейки,американская,итальянская","бизнес-ланч,dj,кальян,доставка,парковка"
47306,Гранд кафе 12,9.7,Идеально,1,1900,Ресторан,"европейская,русская,рыба и морепродукты,итальянская","бизнес-ланч,завтрак"
47044,Larry & Crabs,8.8,Отлично,5,1600,Ресторан,"европейская,рыба и морепродукты,устрицы,крабы,коктейли","бизнес-ланч,доставка,кабинки"
47328,Dolce Far Niente,9.1,Идеально,2,1900,Пиццерия,"европейская,итальянская,пицца","панорамный вид,бизнес-ланч,завтрак,доставка"
37890,Meatless,9.9,Идеально,3,1700,Ресторан,"стейки,бургеры,американская","бизнес-ланч,завтрак"
46827,Грузинская кухня Эzо,9.6,Идеально,4,1600,Ресторан,"смешанная,европейская,грузинская,кавказская,постное меню","детские мастер-классы,детское меню,детская комната,бизнес-ланч,доставка"
48045,Dobycha,9.8,Идеально,7,1900,Стейк-хаус,"европейская,стейки,бургеры,американская","еда навынос,детское меню,живая музыка,шоу-программа,завтрак"
46810,Rich Lounge,10.0,Идеально,2,1700,Ресторан,"смешанная,европейская,бургеры,стейки,пицца,американская","здесь танцуют,панорамный вид,караоке,живая музыка,шоу-программа"
30613,Луч,7.9,Хорошо,10,2000,Бар,"средиземноморская,европейская,коктейли","живая музыка,бизнес-ланч,dj,спортивные трансляции,завтрак"
44813,El Idilio,8.6,Отлично,13,1900,Ресторан,"латиноамериканская,испанская,смешанная","новогодний корпоратив,еда навынос,день святого валентина,детские мастер-классы,здесь танцуют"
47011,Мята Platinum Дубининская,10.0,Идеально,11,1800,Лаунж,"смешанная,европейская,азиатская,японская,пицца,бургеры,коктейли,американская","кальян,спортивные трансляции,настольные игры,доставка"
45092,Papa Barvillage Moscow,6.5,Неплохо,6,1700,Бар,"европейская,коктейли,рыба и морепродукты","здесь танцуют,живая музыка,шоу-программа,dj"
30628,Эларджи,8.4,Отлично,18,1700,Ресторан,"кавказская,грузинская,шашлыки","новогодний корпоратив,детское меню,детская комната,завтрак,доставка"
30518,Björn,9.2,Идеально,10,2000,Ресторан,"авторская,скандинавская,русская",новогодний корпоратив
46949,Пошаблим?,9.1,Идеально,8,1600,Ресторан,"европейская,устрицы,постное меню","день святого валентина,здесь танцуют,живая музыка,шоу-программа,бизнес-ланч"
41343,Stone Crab,8.0,Отлично,8,1600,Ресторан,"средиземноморская,европейская,рыба и морепродукты,устрицы","день святого валентина,еда навынос,детское меню,детская комната,бизнес-ланч"
43153,Desert Rose,9.8,Идеально,53,2000,Ресторан,"европейская,восточная,стейки","новогодний корпоратив,детское меню,детская комната,живая музыка,шоу-программа"
44660,Most Restaurant & Lounge,8.0,Отлично,13,1800,Ресторан,"смешанная,европейская,суши,японская","новогодний корпоратив,еда навынос,панорамный вид,живая музыка,шоу-программа"
37036,Wow Moscow Lounge,8.4,Отлично,31,1800,Лаунж,"европейская,стритфуд,бургеры","панорамный вид,dj"
40319,Sempre,8.0,Отлично,29,2000,Ресторан,"авторская,европейская,крафтовое пиво,коктейли","еда навынос,живая музыка,бизнес-ланч,завтрак,доставка"
31609,Куршевель,8.4,Отлично,3,2500,Винотека,"европейская,смешанная,крабы,японская","детское меню,караоке,живая музыка,парковка"
37728,Mercedes Bar,8.6,Отлично,5,2700,Бар,"европейская,азиатская,коктейли,суши,рыба и морепродукты,японская","панорамный вид,парковка"
31729,Leningrad,8.2,Отлично,37,2500,Ресторан,"азиатская,европейская,суши,рыба и морепродукты,японская","здесь танцуют,панорамный вид,живая музыка,шоу-программа,dj"
31360,Bellagio,8.2,Отлично,6,2500,Ресторан,"итальянская,пицца,стейки","детское меню,детская комната,живая музыка,шоу-программа,доставка"
31690,Tatler,8.7,Отлично,6,2500,Ресторан,"европейская,японская,устрицы,крабы,украинская",парковка
30931,Тан,8.3,Отлично,10,2700,Ресторан,"азиатская,китайская","детское меню,караоке,живая музыка,бизнес-ланч,шоу-программа"
31100,Oblaka,8.4,Отлично,30,2600,Ресторан,"средиземноморская,авторская,устрицы,рыба и морепродукты,коктейли","здесь танцуют,панорамный вид,караоке,живая музыка,шоу-программа"
30717,La Provincia,8.4,Отлично,14,2500,Ресторан,"итальянская,коктейли,пицца","живая музыка,спортивные трансляции,завтрак,доставка,парковка"
30866,Бакинский бульвар,7.9,Хорошо,19,2200,Ресторан,"европейская,азербайджанская,восточная,кавказская,русская,постное меню","живая музыка,шоу-программа,кальян,доставка,парковка"
40901,Восход,8.3,Отлично,14,2100,Ресторан,"русская,смешанная,кавказская,рыба и морепродукты,шашлыки",панорамный вид
33037,Кому жить хорошо,7.9,Хорошо,11,2500,Ресторан,"смешанная,европейская,итальянская,стейки,суши","детские мастер-классы,панорамный вид,караоке,живая музыка,шоу-программа"
41975,Vysota 57,6.1,Неплохо,20,3000,Кальянная,"европейская,смешанная,суши,коктейли","панорамный вид,кальян"
31244,Чемодан,8.8,Отлично,6,2500,Ресторан,русская,"живая музыка,бизнес-ланч"
31444,Hard Rock Café,8.8,Отлично,7,2500,Кафе,"стейки,американская,вегетарианские блюда","живая музыка,шоу-программа"
30703,Шинок,8.5,Отлично,19,2100,Ресторан,"украинская,русская","детская комната,живая музыка,dj,кальян,спортивные трансляции"
30969,Мясо,9.0,Идеально,7,2500,Ресторан,"европейская,стейки,блюда из дичи","детское меню,парковка"
30822,Bistrot,9.2,Идеально,2,2500,Ресторан,"средиземноморская,итальянская,пицца","детское меню,живая музыка,парковка"
31097,Бочка,8.9,Отлично,18,2500,Ресторан,"европейская,стейки","живая музыка,бизнес-ланч,спортивные трансляции,завтрак,доставка"
35150,Dolce,7.7,Хорошо,4,2500,Банкетный зал,русская,"за городом,парковка"
31272,"Страна, которой нет",7.8,Хорошо,9,2200,Ресторан,"восточная,крабы,русская","при отеле,детская комната,бизнес-ланч,завтрак,доставка"
41028,Сибирь сибирь,6.7,Неплохо,9,2700,Ресторан,"русская,блюда из дичи,рыба и морепродукты,десерты","еда навынос,детское меню,доставка"
31715,Жеральдин,7.3,Хорошо,5,2500,Ресторан,"французская,коктейли","завтрак,парковка"
34381,Аврора,7.6,Хорошо,5,2500,Ресторан,"европейская,русская","при отеле,бранч,детское меню,парковка"
41605,Mollusca,7.7,Хорошо,1,2500,Ресторан,"авторская,крафтовое пиво,рыба и морепродукты",
30696,Parisienne,7.6,Хорошо,6,3000,Ресторан,"европейская,французская,устрицы,крабы",
37563,Soho Country Club,8.0,Отлично,6,3000,Ресторан,"европейская,азиатская","за городом,детское меню,детская комната,бизнес-ланч,dj"
31203,Vаниль,8.1,Отлично,16,2500,Ресторан,"авторская,устрицы,крабы","кальян,завтрак"
41024,Salumeria,8.3,Отлично,5,3000,Ресторан,"европейская,пицца,итальянская",
30549,Обломов,8.0,Отлично,6,2500,Ресторан,русская,"доставка,парковка"
41069,Marrakesh,8.4,Отлично,19,2400,Ресторан,"кавказская,восточная,европейская","шоу-программа,кальян,настольные игры,кабинки,камин"
31034,Белое солнце пустыни,8.6,Отлично,24,2500,Ресторан,восточная,парковка
30517,Andiamo,9.0,Идеально,7,2100,Ресторан,"европейская,итальянская,пицца,суши,японская","детское меню,детская комната,живая музыка,бизнес-ланч,кальян"
30501,AQ Kitchen,8.3,Отлично,4,2600,Ресторан,"средиземноморская,авторская,коктейли","завтрак,парковка"
31059,Эль гаучо,9.2,Идеально,4,2500,Стейк-хаус,"латиноамериканская,стейки,аргентинская,американская","доставка,парковка"
31464,Твин пигз,9.2,Идеально,2,2500,Ресторан,"европейская,русская,коктейли,японская","детское меню,детская комната,бизнес-ланч,кальян,спортивные трансляции"
30729,Shore House,9.2,Идеально,8,2600,Ресторан,"европейская,азербайджанская,коктейли,японская","детское меню,кальян,доставка,ресторан у воды,парковка"
37824,Метрополь,8.3,Отлично,6,2500,Ресторан,"европейская,русская","при отеле,бранч,живая музыка,шоу-программа,завтрак"
46218,Cactus J,8.4,Отлично,14,2800,Кальянная,"европейская,итальянская,бургеры","еда навынос,живая музыка,dj,кальян,спортивные трансляции"
35100,White Park New Riga Bay,8.5,Отлично,12,2500,Ресторан,"европейская,русская","за городом,ресторан у воды,парковка"
31293,Ермак,8.3,Отлично,6,2500,Ресторан,"русская,блюда из дичи","живая музыка,спортивные трансляции,ресторан у воды,парковка"
31176,Аист,8.0,Отлично,9,2500,Ресторан,"итальянская,европейская,устрицы,крабы","детские мастер-классы,бранч,детская комната,живая музыка,завтрак"
31160,Сирена,8.6,Отлично,15,2500,Ресторан,"рыба и морепродукты,устрицы,крабы",парковка
40927,Рыба моя,8.0,Отлично,19,2600,Ресторан,"европейская,рыба и морепродукты,суши","детское меню,живая музыка,бизнес-ланч,завтрак"
37471,Osteria Di Campagna,9.4,Идеально,4,2500,Ресторан,итальянская,"еда навынос,за городом,доставка,парковка"
47732,Поколение,7.9,Хорошо,6,2300,Ресторан,"скандинавская,европейская,авторская,коктейли,норвежская","живая музыка,шоу-программа,dj,завтрак"
30730,Рыбный базар,8.8,Отлично,16,2500,Ресторан,"средиземноморская,рыба и морепродукты,стейки,итальянская","детское меню,бизнес-ланч,спортивные трансляции"
34426,China Garden,9.2,Идеально,3,2500,Ресторан,"китайская,азиатская,рыба и морепродукты,вегетарианские блюда",парковка
31430,Novikov,8.4,Отлично,7,2500,Ресторан,суши,парковка
37795,Каприз,8.4,Отлично,4,2500,Клуб,"европейская,суши","здесь танцуют,dj,стриптиз,кальян,парковка"
31508,Яр,8.2,Отлично,5,2500,Ресторанный комплекс,"европейская,русская",парковка
37688,Erwin. РекаМореОкеан,6.9,Неплохо,13,2600,Ресторан,"средиземноморская,рыба и морепродукты,устрицы,крабы","камин,ресторан у воды,парковка"
47904,Farang,8.3,Отлично,12,2300,Ресторан,"азиатская,японская,суши",
36132,Nobu,8.5,Отлично,2,3000,Ресторан,"азиатская,японская,суши","бизнес-ланч,парковка"
38316,Pescatore,8.5,Отлично,5,2500,Ресторан,"средиземноморская,рыба и морепродукты",парковка
31259,Визирь Махалля & Граф Орлов,7.5,Хорошо,6,2500,Ресторан,"азиатская,узбекская","кальян,парковка"
30743,La Marée,8.4,Отлично,14,2500,Ресторан,"средиземноморская,рыба и морепродукты,устрицы,крабы",
39896,Эллеон,8.8,Отлично,7,2500,Банкетный зал,"европейская,русская",камин
30571,Hills,8.7,Отлично,5,2500,Ресторан,"европейская,рыба и морепродукты","детское меню,детская комната,доставка"
45402,Мята Edition,8.2,Отлично,2,2500,Кальянная,"азиатская,европейская,японская,пицца,бургеры","бизнес-ланч,кальян,спортивные трансляции"
30747,Rico,8.5,Отлично,2,2200,Ресторан,"средиземноморская,рыба и морепродукты,устрицы,крабы","живая музыка,бизнес-ланч,парковка"
31193,Капри,8.8,Отлично,2,2500,Ресторан,"европейская,средиземноморская,итальянская","завтрак,парковка"
31595,White Café,8.3,Отлично,3,2500,Ресторан,"европейская,итальянская,японская","заказ кейтеринга,живая музыка,спортивные трансляции,доставка,парковка"
47369,Bardot,3.2,Плохо,2,2100,Ресторан,"европейская,итальянская,французская,средиземноморская",
41750,Tartufo,5.5,Нормально,7,2700,Ресторан,"итальянская,пицца,рыба и морепродукты","за городом,камин,парковка"
38670,Рыболовная усадьба «Остров»,5.5,Нормально,2,2250,Ресторан,"европейская,смешанная,русская","за городом,детское меню,детская комната,караоке,камин"
31441,Yoko,6.0,Неплохо,3,2500,Ресторан,"японская,суши,устрицы,крабы,азиатская",доставка
44857,№13,5.2,Нормально,2,2200,Ресторан,"европейская,авторская",
41835,На волне by Soho Rooms,6.2,Неплохо,2,2500,Ресторан,"европейская,азиатская,китайская,рыба и морепродукты,крабы,устрицы","панорамный вид,караоке,живая музыка,шоу-программа,бизнес-ланч"
46678,Baci e Abbracci,6.3,Неплохо,2,2100,Ресторан,итальянская,
36473,Панорама,8.7,Отлично,2,2500,Ресторан,европейская,"при отеле,панорамный вид"
39870,Дом у озера,10.0,Идеально,2,3000,Банкетный зал,"европейская,смешанная","за городом,ресторан у воды"
47053,Дом у леса,9.8,Идеально,4,3000,Банкетный зал,европейская,"при отеле,панорамный вид,парковка"
41822,City Voice,9.8,Идеально,34,3000,Ресторан,"азиатская,десерты,суши,торты на заказ,японская","караоке,живая музыка,бизнес-ланч,кальян,спортивные трансляции"
41113,Юна Aqua Life,7.6,Хорошо,2,2500,Ресторанный комплекс,"европейская,русская","при отеле,за городом,караоке,детская комната,бизнес-ланч"
34755,Эрмитаж,8.5,Отлично,5,2500,Ресторан,"европейская,средиземноморская,мексиканская,русская,латиноамериканская,смешанная","новогодний корпоратив,сборный корпоратив,караоке,бизнес-ланч,спортивные трансляции"
47432,Нескучный,7.2,Хорошо,5,2200,Ресторан,"европейская,итальянская,пицца,рыба и морепродукты,стейки","новогодний корпоратив,сборный корпоратив,панорамный вид,детское меню,детская комната"
34217,Флотилия Radisson Royal,8.7,Отлично,4,3000,Ресторан,"европейская,русская","новогодний корпоратив,сборный корпоратив,детское меню,ресторан у воды,парковка"
37616,Шале Березка,9.5,Идеально,12,2500,Ресторан,"европейская,узбекская","новогодний корпоратив,сборный корпоратив,за городом,детская комната,живая музыка"
35131,Бабель,9.3,Идеально,7,2500,Ресторан,"русская,европейская,рыба и морепродукты,торты на заказ,стейки,украинская,авторская","новогодний корпоратив,сборный корпоратив,караоке,живая музыка,шоу-программа"
47418,Раковая на Маяковке,9.8,Идеально,4,2400,Ресторан,"европейская,рыба и морепродукты,крабы,крафтовое пиво",спортивные трансляции
46290,Дымзавод,10.0,Идеально,12,2700,Ресторан,"европейская,итальянская,коктейли","новогодний корпоратив,еда навынос,панорамный вид,бизнес-ланч,dj"
36916,Goodman Prime,9.7,Идеально,4,2500,Стейк-хаус,"европейская,стейки,американская,постное меню","при отеле,детское меню,живая музыка,шоу-программа,бизнес-ланч"
41676,Uhvat,9.6,Идеально,59,2500,Ресторан,"русская,авторская,рыба и морепродукты,блины,постное меню","детские мастер-классы,новогодний корпоратив,еда навынос,день святого валентина,детское меню"
40898,Twins Garden,7.9,Хорошо,8,2500,Ресторан,"авторская,европейская,рыба и морепродукты","звезда Michelin,панорамный вид"
30898,Водный,8.1,Отлично,9,2700,Ресторан,"смешанная,крабы","детская комната,кальян,ресторан у воды"
42610,Магадан на Красном Октябре,10.0,Идеально,3,2500,Ресторан,"средиземноморская,рыба и морепродукты,постное меню","детские мастер-классы,панорамный вид,живая музыка,бизнес-ланч,dj"
31315,Bosco Café,7.3,Хорошо,5,2500,Ресторан,"европейская,русская,итальянская","живая музыка,завтрак,парковка"
40924,Горыныч,7.9,Хорошо,25,2100,Ресторан,"авторская,русская,европейская,стейки","завтрак,камин"
46906,Замес,9.8,Идеально,9,3000,Лофт,"европейская,итальянская","доставка,кулинарные мастер-классы"
31252,Марио,9.5,Идеально,9,3000,Ресторан,"итальянская,пицца",камин
40086,Nebo Lounge&Bar,8.4,Отлично,6,3000,Кальянная,"европейская,суши,бургеры","панорамный вид,шоу-программа,dj,кальян,кабинки"
40523,На Мосфильмовской,9.0,Идеально,8,2300,Ресторан,"европейская,итальянская,пицца,коктейли","панорамный вид,детское меню,живая музыка,бизнес-ланч,шоу-программа"
31178,Светлый,9.3,Идеально,7,3000,Ресторан,"итальянская,европейская,смешанная,устрицы,крабы,авторская","панорамный вид,детское меню,караоке,бизнес-ланч,кальян"
31077,Мечта,9.5,Идеально,5,2500,Кафе,"смешанная,коктейли","детское меню,караоке,детская комната,спортивные трансляции,завтрак"
46710,Les Olé,9.0,Идеально,12,2100,Ресторан,"европейская,итальянская,средиземноморская,рыба и морепродукты,устрицы,постное меню","еда навынос,завтрак,доставка,парковка"
32478,Dorffman,9.6,Идеально,10,2500,Ресторан,"европейская,итальянская,японская","караоке,живая музыка,кальян"
30862,Узбекистан,9.5,Идеально,8,2800,Ресторан,"азербайджанская,узбекская,арабская,азиатская,вегетарианские блюда","детское меню,детская комната,живая музыка,кальян,доставка"
30567,Modus Restaurant,7.8,Хорошо,9,3000,Премиум-ресторан,"европейская,японская","живая музыка,бизнес-ланч,кальян,завтрак,доставка"
38282,Причал,8.1,Отлично,7,3000,Ресторан,"европейская,смешанная,устрицы,крабы","доставка,ресторан у воды"
30512,Кафе Пушкинъ,7.7,Хорошо,10,3000,Ресторан,русская,"детская комната,бизнес-ланч,завтрак,доставка,парковка"
30792,Воронеж,8.5,Отлично,11,2500,Ресторан,"европейская,русская,стейки,американская","бизнес-ланч,завтрак"
43819,Mason St.One,10.0,Идеально,4,2200,Кальянная,"европейская,русская","живая музыка,кальян,парковка"
37871,Cutfish,10.0,Идеально,15,2300,Ресторан,"азиатская,японская,суши",парковка
32883,Зимний сад,9.1,Идеально,7,2500,Ресторан,"русская,европейская,коктейли","при отеле,бранч,панорамный вид,кулинарные мастер-классы,парковка"
47607,Zafferano City,9.5,Идеально,7,2700,Ресторан,"восточная,азербайджанская,шашлыки","живая музыка,парковка"
31055,Царская охота,8.7,Отлично,5,2500,Ресторан,"русская,блюда из дичи,крабы","за городом,доставка,парковка"
37674,Северяне,8.7,Отлично,9,2200,Ресторан,"скандинавская,русская,европейская","завтрак,доставка,парковка"
45646,Аляска,9.8,Идеально,4,2200,Бар,"рыба и морепродукты,блюда из дичи,устрицы","доставка,парковка"
31327,Ласточка,9.3,Идеально,11,2500,Ресторан,"смешанная,азиатская,европейская,средиземноморская,рыба и морепродукты,итальянская","панорамный вид,детское меню,караоке,детская комната,живая музыка"
43283,Lesnoy,8.4,Отлично,50,2650,Ресторан,"европейская,блюда из дичи,коктейли,постное меню","еда навынос,здесь танцуют,детское меню,караоке,живая музыка"
37764,Burlesque,10.0,Идеально,17,3000,Клуб,"смешанная,коктейли","караоке,живая музыка,шоу-программа,стриптиз,кальян"
38722,Ruski,6.3,Неплохо,30,2500,Ресторан,"авторская,русская","панорамный вид,детское меню,живая музыка,парковка"
46956,Timeless Охотный Ряд,9.6,Идеально,15,2500,Кальянная,"десерты,коктейли,закуски","кальян,настольные игры"
35985,Duets,9.6,Идеально,85,2500,Ресторан,"европейская,суши,японская","здесь танцуют,караоке,живая музыка,dj,кальян"
40302,Remy Kitchen Bakery,9.1,Идеально,52,2400,Ресторан,"европейская,десерты,итальянская","еда навынос,доставка"
42151,Барвиха Lounge Бауманская,8.5,Отлично,92,2500,Кальянная,"европейская,смешанная,суши,бургеры,азиатская,американская","панорамный вид,кальян,спортивные трансляции,парковка"
45237,Zemlya Moscow,9.5,Идеально,25,2900,Ресторан,"авторская,европейская,смешанная","еда навынос,живая музыка,шоу-программа,доставка"
35908,Artiland,9.9,Идеально,47,2300,Ресторан,"европейская,средиземноморская,крабы,устрицы,итальянская,авторская","детское меню,детская комната,караоке,живая музыка,завтрак"
43827,Lure Me,9.3,Идеально,60,2500,Ресторан,"европейская,средиземноморская,рыба и морепродукты",
46663,Kaif Provenance,7.3,Хорошо,20,2300,Ресторан,европейская,
44902,Eleven Meathouse,9.9,Идеально,9,3000,Ресторан,"восточная,стейки,турецкая","караоке,живая музыка,шоу-программа,dj,кальян"
45110,Pino,7.9,Хорошо,60,2100,Ресторан,"европейская,стейки,рыба и морепродукты",
47015,Хорошая девочка,7.6,Хорошо,42,2300,Ресторан,"европейская,авторская,коктейли,вегетарианские блюда",кальян
46869,Shagal,9.5,Идеально,37,2700,Ресторан,"авторская,европейская,постное меню","бизнес-ланч,завтрак,парковка"
42337,Hot Collection,9.9,Идеально,148,2500,Клуб,"европейская,смешанная,суши,авторская","здесь танцуют,при отеле,караоке,dj,стриптиз"
47202,Barbosco,8.4,Отлично,3,2800,Ресторан,"европейская,рыба и морепродукты,устрицы,пицца,коктейли","здесь танцуют,dj,завтрак"
31369,Большой,7.8,Хорошо,9,2500,Ресторан,"русская,французская,крабы","завтрак,доставка"
44683,Levantine,7.2,Хорошо,11,2400,Ресторан,"восточная,смешанная,шашлыки",камин
41397,Сосны,9.1,Идеально,13,2500,Ресторан,"европейская,русская,смешанная,кавказская","при отеле,детское меню,караоке,живая музыка,бильярд"
41872,Ля музон,9.3,Идеально,2,2300,Ресторан,"европейская,смешанная,суши","здесь танцуют,караоке,живая музыка,dj,кальян"
30939,Giovedi Cafe,9.8,Идеально,3,2500,Ресторан,итальянская,"доставка,парковка"
30513,Бутчер,9.0,Идеально,11,2500,Ресторан,"европейская,стейки,американская",
33743,Чайка,8.3,Отлично,12,2500,Ресторан,"европейская,азиатская,средиземноморская,смешанная,рыба и морепродукты,суши,рыба и морепродукты","панорамный вид,живая музыка,доставка,ресторан у воды,парковка"
41738,Stories,9.1,Идеально,3,2600,Ресторан,"европейская,авторская,рыба и морепродукты,десерты,устрицы,крабы","панорамный вид,бизнес-ланч,завтрак,ресторан у воды,парковка"
35104,Soluxe Club,9.6,Идеально,16,2500,Ресторан,"азиатская,китайская,суши","панорамный вид,парковка"
30778,Probka,9.0,Идеально,8,2600,Ресторан,"европейская,итальянская,пицца,авторская","еда навынос,завтрак"
37788,Macho,9.6,Идеально,12,2500,Клуб,"европейская,суши,русская,японская","dj,стриптиз,кальян,парковка"
47456,Банкетный комплекс на Тверской,9.7,Идеально,1,3000,Банкетный зал,европейская,кальян
33999,Baccarat Cristal Room,9.3,Идеально,1,2500,Ресторан,"европейская,французская",парковка
46363,The Perch,9.9,Идеально,19,2300,Клуб,"европейская,коктейли,итальянская","здесь танцуют,караоке,стриптиз,кальян,парковка"
31269,Экспедиция. Северная кухня,8.7,Отлично,18,2500,Ресторанный комплекс,"скандинавская,русская,блюда из дичи","детское меню,доставка,парковка"
36203,Savva,8.1,Отлично,5,3000,Ресторан,"европейская,русская","звезда Michelin,живая музыка,парковка"
46754,Singer Bar,9.7,Идеально,2,2100,Бар,европейская,"новогодний корпоратив,караоке,живая музыка,шоу-программа,dj"
45673,Кочегар,9.8,Идеально,2,2100,Гастробар,"европейская,стейки,бургеры,американская","караоке,завтрак"
39940,Матрешка,9.0,Идеально,25,2500,Ресторан,"русская,авторская,постное меню","при отеле,живая музыка,шоу-программа,завтрак,доставка"
43384,Шеф Амазония,9.2,Идеально,7,3000,Стейк-хаус,"восточная,стейки,коктейли,постное меню","караоке,живая музыка,бизнес-ланч,шоу-программа,кальян"
47379,Мумий Тролль Music Bar,10.0,Идеально,3,2500,Бар,"средиземноморская,рыба и морепродукты,устрицы","здесь танцуют,живая музыка,шоу-программа,бизнес-ланч,завтрак"
30708,Uilliam’s,9.7,Идеально,2,2900,Кафе,"европейская,смешанная,итальянская,итальянская","завтрак,доставка"
31264,Лодка,9.4,Идеально,11,2500,Ресторан,"смешанная,азиатская,китайская,японская,рыба и морепродукты,суши,вегетарианские блюда","панорамный вид,караоке,живая музыка,шоу-программа,кальян"
46862,Memo Dine & Bar,7.8,Хорошо,21,2700,Ресторан,"европейская,азиатская,авторская,устрицы,коктейли,рыба и морепродукты","живая музыка,бизнес-ланч,шоу-программа,dj,завтрак"
44661,360 Restaurant,7.8,Хорошо,16,2300,Ресторан,"европейская,коктейли","панорамный вид,детское меню,живая музыка,шоу-программа,завтрак"
39269,Peshi,10.0,Идеально,6,2500,Ресторан,"средиземноморская,авторская,рыба и морепродукты,крабы,торты на заказ,постное меню","панорамный вид,детское меню,детская комната,живая музыка,шоу-программа"
31260,ЦДЛ,8.7,Отлично,11,3000,Ресторан,"авторская,русская","новогодний корпоратив,еда навынос,живая музыка,шоу-программа,бизнес-ланч"
41606,Рыба мечты,9.4,Идеально,24,2700,Ресторан,"авторская,европейская,рыба и морепродукты,устрицы,крабы,постное меню","новогодний корпоратив,день святого валентина,детское меню,детская комната,живая музыка"
44542,MiraGrill,7.1,Хорошо,14,2400,Ресторан,"европейская,стейки,рыба и морепродукты,коктейли,постное меню","новогодний корпоратив,бранч,детское меню,детская комната,завтрак"
31546,Тифлисский дворик,7.9,Хорошо,4,2000,Ресторан,"грузинская,кавказская","новогодний корпоратив,при отеле,детская комната,завтрак,парковка"
48064,Александр,10.0,Идеально,1,2100,Ресторан,авторская,"новогодний корпоратив,завтрак"
40519,DiDi,8.0,Отлично,5,2000,Ресторан,"грузинская,кавказская","новогодний корпоратив,детское меню,живая музыка,шоу-программа,dj"
41681,Mentano Cafe,9.0,Идеально,4,2400,Ресторан,"итальянская,средиземноморская,европейская,пицца,устрицы","новогодний корпоратив,караоке,живая музыка,бизнес-ланч,шоу-программа"
31331,Карлсон,7.4,Хорошо,18,2500,Ресторан,"европейская,авторская,средиземноморская,устрицы,рыба и морепродукты,итальянская","новогодний корпоратив,бранч,панорамный вид,детское меню,детская комната"
30741,Ноев ковчег,9.4,Идеально,21,3000,Ресторан,"кавказская,армянская,европейская","новогодний корпоратив,заказ кейтеринга,детское меню,детская комната,бизнес-ланч"
35666,Balzi Rossi,9.1,Идеально,10,3000,Ресторан,"европейская,средиземноморская,итальянская,рыба и морепродукты,устрицы","новогодний корпоратив,еда навынос,день святого валентина,бранч,панорамный вид"
31200,Гусятникоff,9.2,Идеально,23,2500,Ресторан,"русская,постное меню","новогодний корпоратив,детское меню,караоке,живая музыка,шоу-программа"
38508,Erwin.Река,8.5,Отлично,9,2600,Ресторан,"средиземноморская,рыба и морепродукты","новогодний корпоратив,панорамный вид,детское меню,живая музыка,шоу-программа"
44869,Harvey & Monica,7.9,Хорошо,15,2150,Ресторан,"европейская,стейки,рыба и морепродукты","новогодний корпоратив,день святого валентина,панорамный вид,камин,ресторан у воды"
44939,Bodega,8.1,Отлично,9,2100,Ресторан,"авторская,европейская,итальянская","новогодний корпоратив,здесь танцуют,караоке,живая музыка,шоу-программа"
37884,Bamboo.Bar,9.8,Идеально,43,3700,Ресторан,"азиатская,европейская,рыба и морепродукты,суши,пицца,японская","детское меню,завтрак,парковка"
44996,Birds,4.8,Посредственно,2,3500,Ресторан,"европейская,азиатская,рыба и морепродукты,суши",панорамный вид
